project_url,title,title_length,description,category,author,region,goal_rub,pledged_rub,funding_percentage,is_successful,campaign_duration_days,launch_date,end_date,participants_count,tiers_count,min_tier_price_rub,max_tier_price_rub,has_video,updates_count,comments_count,faq_count,created_projects,backed_projects,social_links_count,risks_text,risk_words_count,has_superlatives,error,source,catalog_category_filter
https://planeta.ru/campaigns/sportmm2015,5-я юбилейная победа Мат-меха в Спартакиаде,43.0,"Проведение Торжественной церемонии, посвященной 5-й в новейшей истории юбилейной победе студентов-математиков в Спартакиаде Университета",Спорт,Александр,,126700.0,66500.0,52.0,0.0,54.0,2015-08-11,2015-10-04,82.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,73.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/local6,6 выпуск журнала local,22.0,Собираем деньги на печать тиража 6 выпуска журнала о непопулярной культуре local,Литература и журналистика,Михайл Варламов,Москва и Московская обл,60000.0,61800.0,103.0,1.0,32.0,2024-09-13,2024-10-15,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,146.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/182345,"""6 часов"" - издание сборника рассказов.",39.0,Мы планируем опубликовать книгу «Шесть часов утра». Это сборник медицинских рассказов писателя Павла Гушинца и фельдшера MamaLada.,Литература и журналистика,MamaLada,Свердловская обл,200000.0,210592.0,105.0,1.0,62.0,2022-08-24,2022-10-25,264.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,241.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/best7000,7000$ — THE BEST,16.0,Переиздание и ремастеринг всех хитов с ранних альбомов 7000$ приуроченное к XX-летию группы! При участии друзей и бывших участников 7000$!,Музыка,7000$,Москва и Московская обл,120000.0,108365.0,90.0,0.0,87.0,2019-01-28,2019-04-25,100.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,5.0,463.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/new7000,7000$ - Запись седьмого альбома!,32.0,"Мы добрались еще до одной решительной битвы за мощь, пронзительность, драйв и кач – записи нового альбома под названием ""Библия слабака или книга лишнего человека"".",Музыка,7000$,,300000.0,184300.0,61.0,0.0,262.0,2015-08-27,2016-05-15,172.0,0.0,0.0,0.0,0.0,12.0,85.0,0.0,5.0,463.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/425,7000$ - новый альбом!,21.0,"Мы приступаем к записи нашего нового альбома! Этот релиз будет действительно новым во всех отношениях - как в музыкальном плане, так и в процессе самого создания диска.",Музыка,7000$,,125000.0,148421.0,118.0,1.0,368.0,2013-03-06,2014-03-09,193.0,0.0,0.0,0.0,0.0,31.0,233.0,0.0,5.0,463.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/5359,"7000$. Сведение альбома ""Shadow of independence""",48.0,"После успешного переиздания альбома 2011 года ""Вперед!"" в Японии, нам поступило предложение издать наш новый альбом ""Тень Независимости"" на английском языке.",Музыка,7000$,,60000.0,68000.0,113.0,1.0,60.0,2014-03-18,2014-05-17,81.0,0.0,0.0,0.0,0.0,13.0,39.0,0.0,5.0,463.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/baksy_xxv,7000$ / СЕМЬ ШТУК БАКСОВ. XXV,29.0,Легендарные российские альтернативщики 7000$ / семь Штук Баксов готовятся громко отметить свое 25-летие! Собираем на клип. Стань частью праздника и важного этапа в жизни команды.,Музыка,7000$,,400000.0,338000.0,84.0,0.0,102.0,2024-11-19,2025-03-01,131.0,0.0,0.0,0.0,0.0,3.0,47.0,0.0,5.0,463.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/local7,7 выпуск журнала local,22.0,Сбор на печать тиража 7 выпуска журнала о современной российской культуре,Литература и журналистика,Михайл Варламов,Москва и Московская обл,100000.0,52530.0,52.0,0.0,36.0,2025-03-12,2025-04-17,26.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,146.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/seven_performances,"7 спектаклей к 7-летию театра ""КУКЛЫ""",37.0,"7 уникальных инклюзивных спектаклей, доступных детям с особенностями развития. Сделаем театр для всех!",Благотворительность,Тигран Сааков,Санкт-Петербург и Ленинградская область,115000.0,121760.0,105.0,1.0,28.0,2017-03-10,2017-04-07,36.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,1.0,34.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/160496,«7». Спектакль Землянского и logovo.koruchey,44.0,"Пластический спектакль – фантазия на тему cеми cмертных грехов. Режиссер – Сергей Землянский. ВШСИ, Театральная школа Константина Райкина. Мастерская А. Коручекова.",Театр,Фёдор Парасюк,Москва и Московская обл,200000.0,151800.0,75.0,0.0,26.0,2021-05-12,2021-06-07,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/pravonavibor,84 права на выбор,17.0,"Благотворительная организация""Шаг навстречу""собирает средства,чтобы помочь особым детям вырваться за пределы детского дома и познакомиться с миром вокруг.Нам нужна ваша поддержка!",Благотворительность,Шаг навстречу,Санкт-Петербург и Ленинградская область,150000.0,58850.0,39.0,0.0,94.0,2016-09-07,2016-12-10,108.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,391.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/local8,8 выпуск печатного журнала local,32.0,"Мы создаём независимый журнал о современной культуре, людях и проектах, которые её формируют. В восьмом выпуске мы увеличиваем объём и качество — и просим вашей поддержки",Литература и журналистика,Михайл Варламов,Москва и Московская обл,80000.0,43940.0,54.0,0.0,42.0,2025-07-25,2025-09-05,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,146.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/hladik,8 первых книг Издательства Яромира Хладика,42.0,"Стартап гуманитарного издательства. Первые авторы – Катя Андреева, Ханс Беллмер, Пьер Беттанкур, Асгер Йорн, Лешек Колаковский, Клод Луи-Комбе, Янош Пилински, Чарльз Симик",Литература и журналистика,Издательство Яромира Хладика,Санкт-Петербург и Ленинградская область,230000.0,279626.0,121.0,1.0,108.0,2018-09-03,2018-12-20,204.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,12.0,1021.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/233986,«90-е: как это было»: документальный подкаст из 10 эпизодов о переломной эпохе,78.0,"Мы создаем документальный аудиоподкаст из 10 эпизодов о ключевых событиях 90-х годов в России. Без мифов и пропаганды. Только факты, архивы, мнения экспертов и свидетельства эпохи.",Литература и журналистика,znanie2007,,450000.0,282000.0,62.0,0.0,159.0,2025-09-10,2026-02-16,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/176340,9x12. Пространство для безграничного таланта,44.0,"Здравствуйте! Мы, студентки 2 курса НИУ ВШЭ, хотим реализовать проект ""9х12. Пространство для безграничного таланта"". Мы организуем фотовыставку для малоизвестных фотографов",События,semenovayuandr2002,Нижегородская (Горьковская),20000.0,45600.0,228.0,1.0,35.0,2022-05-05,2022-06-09,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/march9,9 Марта. Выставка современной ювелирки,38.0,Организация и проведение выставки современной ювелирки на тему феминизма и гендерных стереотипов в галерее «ГРАУНД Солянка» в марте 2020,Общественные инициативы,9 Марта,Москва и Московская обл,350000.0,192701.0,55.0,0.0,116.0,2019-11-13,2020-03-08,120.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,164.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/_9march2021,9 Марта. Каталог для выставки украшений,39.0,"Печать и публикация каталога к выставке концептуальных украшений «Двойная сплошная» кураторского коллектива «9 марта», которая пройдёт в ЦСИ «Винзавод» в ноябре 2021",Дизайн и фотография,9 Марта,Москва и Московская обл,160000.0,163001.0,101.0,1.0,52.0,2021-09-23,2021-11-14,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,164.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/131366,Abyssphere. Новый альбом,24.0,"Мы, группа Abyssphere, наконец готовы отправится в студию для записи нового, полноформатного альбома.",Музыка,Abyssphere,Санкт-Петербург и Ленинградская область,500000.0,814510.0,162.0,1.0,109.0,2020-10-15,2021-02-01,436.0,0.0,0.0,0.0,0.0,9.0,65.0,0.0,2.0,549.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/abyssphere,Abyssphere. Новый альбом.,25.0,"Мы готовы приступить к записи нашего нового полноформатного альбома ""На пути к забвению"" и просим всех наших слушателей поддержать нас.",Музыка,Abyssphere,Санкт-Петербург и Ленинградская область,350000.0,435067.0,124.0,1.0,105.0,2015-10-19,2016-02-01,302.0,0.0,0.0,0.0,0.0,9.0,49.0,0.0,2.0,549.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/achromat35mm,Achromat 35mm f/2.8,19.0,Изготовление мягкорисующего объектива для арт-фотографии. Завершено проектирование. Изготовлены опытные образцы. Впереди сбор предзаказов и производство!,Дизайн и фотография,Вячеслав Зитев,,858000.0,507584.0,59.0,0.0,124.0,2019-11-28,2020-03-31,25.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,2.0,102.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/aclebike,ACL E-bike Project,18.0,Support the Applied Concepts Lab E-Bike Project! Поддержите проект электронного велосипеда Applied Concepts Lab!,Технологии и инновации,AAS Applied Concepts Lab,Москва и Московская обл,70000.0,73450.0,104.0,1.0,14.0,2021-05-20,2021-06-03,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/markov40plus,"Action фильм ""40+ за тридевять земель""",38.0,"""40+ To the end of beyond"". Продолжение съемки саги ""40+"". НОВОГО ФИЛЬМА О ЛЮДЯХ не боящихся менять свою жизнь в новых путешествиях уже В ГИМАЛАЯХ!",Кино и видео,Вячеслав Марков,Непал,300000.0,158155.0,52.0,0.0,95.0,2017-05-01,2017-08-04,108.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,172.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/change_your_mind,"Action фильм ""40+ и две горы""",29.0,"Съемка фильма о людях захотевших изменивших свою жизнь, во ""взрослом"" возрасте. Путешествие на 2 вершины Казбек и Эльбрус. Развенчивание мифов о Кавказе! Все как есть! Ждем вас!",Кино и видео,Вячеслав Марков,,78000.0,176177.0,225.0,1.0,86.0,2016-05-24,2016-08-18,178.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,172.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/advents4life,Advents4life - персональный адвент-календарь,44.0,Уникальный адвент-календарь с индивидуальным наполнением,Календари и открытки,dsmusaeva,Нижегородская (Горьковская),10000.0,10305.0,103.0,1.0,79.0,2022-01-21,2022-04-10,29.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,25.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/ailey,AILEY - короткометражный фильм,30.0,"Фильм о привязанности и преданности, оказавшихся сильнее здравого смысла и доводов рассудка.",Кино и видео,art.oas,Москва и Московская обл,80000.0,86000.0,107.0,1.0,32.0,2017-04-04,2017-05-06,47.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,39.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/albaalbum,"Alba. Запись альбома ""Sacramentarium""",37.0,Присоединяйтесь к созданию альбома Alba! Давайте создадим новое Волшебство вместе!,Музыка,Alba,,150000.0,90800.0,60.0,0.0,123.0,2017-03-29,2017-07-30,115.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,81.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/shah,Album Shah 2022 Fire And Brimstone Collection,45.0,"Shah New Album 2022 ""Fire And Brimstone Collection"" This compilation contains 11 unreleased songs 1985 1986 1987 and 3 new songs All songs recorded in 2021.",Музыка,A.Garcia,Москва и Московская обл,200000.0,155450.0,77.0,0.0,113.0,2022-02-20,2022-06-13,109.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,1.0,91.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/alex_d,Alex D. Запись полноформатного альбома,38.0,"19 декабря 2016 года - Дата выхода последней, на данный момент, работы под названием ""Moments"". 30 Марта 2018 года - Дата выхода первого в истории проекта полноформатного альбома",Музыка,Alex D,Москва и Московская обл,150000.0,77660.0,51.0,0.0,91.0,2017-12-11,2018-03-12,25.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,23.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/alfa,ALFA kite. Производство кайтов в России,39.0,"В России не производится универсальных баллонных кайтов, а зарубежные очень дороги. Мы разработали свой кайт, который нравится райдерам. Начинаем серийное производство.",Спорт,Альфа кайт,,60000.0,46800.0,78.0,0.0,19.0,2016-02-25,2016-03-15,30.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,2.0,29.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/667,alhimia. издание нового альбома,31.0,"Поддержите выход нового альбома коллектива alhimia! Работа над пластинкой уже завершена, осталось только выпустить альбом на CD!",Музыка,alhimia,,22000.0,23500.0,106.0,1.0,63.0,2013-04-26,2013-06-28,33.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,27.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/amatory2021,[AMATORY] «Книга мёртвых» юбилейное издание!,44.0,"Переиздание культового альбома [AMATORY] - «Книга мёртвых» в расширенном издании: оригинальный альбом, неизданные треки, инструменталы, demo, редкие фото А также ВПЕРВЫЕ на виниле",Музыка,[AMATORY],Санкт-Петербург и Ленинградская область,1.0,0.0,0.0,0.0,39.0,2021-10-19,2021-11-27,929.0,0.0,0.0,0.0,0.0,14.0,261.0,0.0,3.0,1620.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/amatory,[AMATORY] — Концертный видео-альбом.,36.0,"В апреле группе [AMATORY] исполнилось 20 лет и такое событие обязано быть увековечено в видео формате. Больше 2 часов хитов, эмоций, куча камер и полный зал поклонников! \m/",Музыка,[AMATORY],Санкт-Петербург и Ленинградская область,1200000.0,1295600.0,107.0,1.0,45.0,2021-04-13,2021-05-28,581.0,0.0,0.0,0.0,0.0,10.0,150.0,0.0,3.0,1620.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/amazonas,AMAZONAS: выставка о племенах Амазонии,38.0,"Меня зовут Александр Федоров, и я – фотожурналист. Уже несколько месяцев мы документируем жизнь индейцев Амазонии. С вашей помощью мы завершим проект и сделаем выставку в Москве.",Путешествия,Александр Федоров,Москва и Московская обл,380000.0,304500.0,80.0,0.0,104.0,2017-12-18,2018-04-01,363.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,3.0,557.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/amby,Amby - это множество образов с твоей одеждой,44.0,Теперь твои любимые бренды одежды и обуви смогут предложить множество сочетаний с твоей одеждой - бот-помощник Amby запоминает твои покупки и присылает классные образы!,#ВместеМыМожемВсе,Svetlana,Москва и Московская обл,350000.0,206974.0,59.0,0.0,45.0,2020-03-16,2020-04-30,207.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,29.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/anacondazcrew,Anacondaz. Альбом 2017,22.0,Сбор средств на запись нового альбома группы ANACONDAZ,Музыка,Anacondaz,Москва и Московская обл,400000.0,1338069.0,334.0,1.0,62.0,2016-12-15,2017-02-15,879.0,0.0,0.0,0.0,0.0,4.0,128.0,0.0,3.0,1352.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/anacondaz,Anacondaz. Новый альбом.,24.0,Сбор средств на новый альбом группы Anacondaz.,Музыка,Anacondaz,,200000.0,519791.0,259.0,1.0,78.0,2015-06-15,2015-09-01,476.0,0.0,0.0,0.0,0.0,2.0,118.0,0.0,3.0,1352.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/andyfacenew,ANDYFACE - НОВЫЙ АЛЬБОМ,23.0,Друзья! Легендарный ANDYFACE мечтает приступить к записи нового ЕР альбома! Лучшего альбома МИРА! Лучшего в МИРЕ альбома!,Музыка,andyface,,10000.0,10350.0,103.0,1.0,97.0,2021-10-28,2022-02-02,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,10.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/4118,Animal ДжаZ. Новогодняя акустика. DVD + 2 CD!,45.0,3 января в Петербурге прошло акустическое шоу со струнным квартетом.Оно было снято на 5 камер бригадой профессионалов и теперь есть возможность выпустить фильм об этом концерте,Музыка,Animal Джаz,,500000.0,419050.0,83.0,0.0,114.0,2014-02-12,2014-06-06,401.0,0.0,0.0,0.0,0.0,28.0,371.0,0.0,3.0,979.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/232,Animal ДжаZ. Новый альбом,25.0,"Animal ДжаZ готовит к выходу свою новую пластинку. Это будет седьмой по счету электрический альбом группы, но определенно первый, созданный при помощи поклонников музыкантов. Присоединяйся и ты!",Музыка,Animal Джаz,,300000.0,569055.0,189.0,1.0,103.0,2012-10-25,2013-02-05,368.0,0.0,0.0,0.0,0.0,6.0,382.0,0.0,3.0,979.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/animo,Animo - умная кормушка для домашних животных,44.0,Собираем средства на производство умной кормушки Animo. Animo полностью автоматизирует кормление и регулирует его индивидуально под каждого питомца.,Битва Технологий,Влад Здоренко,Москва и Московская обл,450000.0,256900.0,57.0,0.0,73.0,2017-03-24,2017-06-05,31.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,30.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/gafarovsingle,Anton Gafarov - первый сольный сингл,36.0,"Привет! Меня зовут Антон Гафаров, я молодой архангельский музыкант. Я хочу собрать средства на запись дебютного сингла для начала своей сольной музыкальной карьеры.",Музыка,Anton Gafarov,Архангельская обл,10000.0,10001.0,100.0,1.0,28.0,2019-06-05,2019-07-03,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/anton_prkfv,anton.prkfv - запись второго альбома,36.0,"Антон Прокофьев, автор-исполнитель, играющий и звучащий о том, что есть внутри у тебя и меня, о любви к себе и к миру. Это нужно услышать каждому. Поддержи запись!",Музыка,anton.prkfv,Санкт-Петербург и Ленинградская область,150000.0,87700.0,58.0,0.0,199.0,2021-11-14,2022-06-01,123.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,111.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/aroundartru_01,Aroundart.ru: Новый уровень,27.0,Новый формат самого всеобъемлющего онлайн-журнала о современном российском искусстве. Мы не сдаемся даже во времена кризиса – с вашей поддержкой.,Литература и журналистика,AROUNDART.RU,,200000.0,203164.0,101.0,1.0,125.0,2015-05-27,2015-09-29,233.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,1.0,148.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/artline_nn,ART line. Аудио-гид по стрит-арту НН,36.0,Аудио-гид по объектам стрит арта фестиваля «Место 2020»,Общественные инициативы,ARTline_project.hse,Нижегородская (Горьковская),12500.0,12526.0,100.0,1.0,53.0,2021-04-05,2021-05-28,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/9569,Art БлагоДарю,13.0,Art - БлагоДарю - это создание интернет- галереи и типографии для превращения «домашних» рисунков детей с инвалидностью в конкурентно способные ART объекты - картины,Благотворительность,НП Центр социальных инициатив Алтай - ПАРУС,,700000.0,18200.0,2.0,0.0,294.0,2014-10-02,2015-07-23,27.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,26.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/220989,"Art-календарь ""Небо над нами"" по мотивам творчества художника Феликса Коваленко",79.0,Календарь с картинами художника Феликса Коваленко посвящен российской гражданской авиации.,Календари и открытки,Феликс,Тюменская обл. и Ханты-Мансийский АО,30000.0,23750.0,79.0,0.0,11.0,2024-11-19,2024-11-30,23.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,15.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/asketics_vv,Asketics: видеоклип «Владимир Владимирович»,43.0,"Снимаем игровой клип на трек ""Владимир Владимирович"" с нашего нового альбома! Рок-музыка? Маяковский? Компьютерные игры? А что еще? Присоединяйтесь к проекту и узнаете первыми!",Музыка,Asketics,Карелия,250000.0,170500.0,68.0,0.0,89.0,2017-10-10,2018-01-07,112.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,179.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/5887,Asketics - запись нового альбома,32.0,"«ASKETICS», или «ПОДВИЖНИКИ» - яркое инструментальное трио из Карелии. Мы готовим третий студийный альбом «ДА.BRO» и обещаем удивить поклонников своими песнями на русском языке.",Музыка,Asketics,,120000.0,142360.0,118.0,1.0,49.0,2014-11-12,2014-12-31,102.0,0.0,0.0,0.0,1.0,4.0,16.0,0.0,2.0,179.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/asperx1,"Asper X. Запись альбома ""Космос"".",33.0,"Запись и выпуск дебютного альбома кибер-рок группы ""Asper X"" и выпуск посвящённой альбому линейки мерча.",Музыка,Тим Эрна,,100000.0,120151.0,120.0,1.0,59.0,2015-10-12,2015-12-10,91.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,73.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/astropilot,Astropilot - Earthwalk - новый альбом,37.0,Стань частью истории проекта Astropilot. Помоги записать и выпустить новый альбом. Become a part of the new history of the Astropilot project. Help release a new album,Музыка,Дмитрий Редько,Краснодарский край,10000.0,23419.0,234.0,1.0,44.0,2021-09-17,2021-10-31,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/atlantidapro,"atlantida project: издание сингла ""МИР""",39.0,"Создан при участии Noize MC, Васи Васина, Михаила Гиммерверта. Первый за 5 лет диск. 5 песен, написанные до страшного диагноза (рак), обнаруженного у певицы Саши Соколовой.",Музыка,atlantida project,,75000.0,77777.0,103.0,1.0,12.0,2015-05-12,2015-05-24,116.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,432.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/avemaria,AVE MARIA. Новый фильм Гарри Бардина,36.0,"Примите участие в создании нового фильма нашего любимого режиссера, обладателя «Золотой пальмовой ветви» Каннского кинофестиваля и пяти кинопремий «Ника», Гарри Бардина.",Кино и видео,Гарри Бардин,,2800000.0,1787673.0,63.0,0.0,150.0,2021-07-23,2021-12-20,1164.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,9.0,5295.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/baroque4you,BAROQUE4YOU: аппаратура для онлайн-трансляций,45.0,Мы хотим дать вам возможность слушать концерты бесплатно!,Музыка,Александра Коренева,Москва и Московская обл,356000.0,248422.0,69.0,0.0,196.0,2017-09-26,2018-04-10,299.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,1.0,222.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/6572,Beat Film Festival. Поддержка фестиваля.,40.0,"Фестиваль нового документального кино о музыке Beat Film Festival, для которого 2014 год оказался не только пятым юбилейным, но и самым тяжелым с финансовой точки зрения, просит своих зрителей о поддержке.",Кино и видео,BEAT FILM Festival,,300000.0,170292.0,56.0,0.0,29.0,2014-04-29,2014-05-28,130.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,114.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/1769,BEST-альбом группы САНСАРА + концерт и съёмка,45.0,Группа «Сансара» начинает работу над первой частью своего юбилейного best-альбома.,Музыка,Сансара,,200000.0,220140.0,110.0,1.0,95.0,2013-10-28,2014-01-31,117.0,0.0,0.0,0.0,0.0,9.0,200.0,0.0,1.0,101.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/30006,BioFiction. Где заканчивается реальная жизнь?,45.0,"Новый российско-немецкий инклюзивный театральный проект от создателей ""Отдаленной близости""- лауреатов премии ""Золотая Маска""",Театр,,Москва и Московская обл,0.0,0.0,0.0,0.0,92.0,2016-02-29,2016-05-31,99.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,,,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/blackjewelreborn,Black Jewel Reborn,18.0,"Новая игра для Sega Mega Drive, в стиле Golden Axe.",Игры,PSCDGames,Санкт-Петербург и Ленинградская область,100000.0,135700.0,135.0,1.0,29.0,2024-09-01,2024-09-30,24.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,24.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/blackpyres_1album,BLACKPYRES - первый альбом,26.0,BLACKPYRES - новый groove metal коллектив из Санкт-Петербурга. Пришло время для первого альбома! Станьте частью альбома на Planeta.ru и получите интересные лоты.,Музыка,blackpyres,Санкт-Петербург и Ленинградская область,10000.0,0.0,0.0,0.0,92.0,2022-12-17,2023-03-19,137.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,119.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/blindbot,BlindBot. Принтер Брайля для слабовидящих,41.0,"Принтер, печатающий шрифтом Брайля — мечта многих людей, имеющих проблемы со зрением. Мы хотим сделать эту мечту доступной, в том числе и финансово.",Технологии возможностей,Привалов Сергей Евгеньевич,,300000.0,236432.0,78.0,0.0,115.0,2015-10-05,2016-01-28,91.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,91.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/boesendorferloftphilharmonic,Boesendorfer Лофт Филармония: III сезон,39.0,"Круглогодичный проект камерно-инструментального исполнительства: полуклубный формат, оригинальная видеоинсталляция, ведущие музыканты современности!",Музыка,Алиса Куприёва,Москва и Московская обл,500000.0,324200.0,64.0,0.0,99.0,2018-08-30,2018-12-07,235.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,3.0,305.0,0.0,,0.0,1.0,,selenium,Все категории
